,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,TJ Holyfield,30,3,4,.750,3,4,.750,0,0,,1,3,.333,1,3,4,2,1,0,3,0,7
1,Kevon Harris,26,2,5,.400,1,2,.500,1,3,.333,3,5,.600,2,6,8,2,0,0,4,2,8
2,Ty Charles,26,3,7,.429,2,4,.500,1,3,.333,0,0,,0,4,4,0,1,0,1,4,7
3,Ivan Canete,25,4,7,.571,2,4,.500,2,3,.667,5,6,.833,0,1,1,6,5,0,1,3,15
4,Leon Gilmore III,22,4,7,.571,4,6,.667,0,1,.000,2,2,1.000,0,2,2,0,1,0,0,0,10
5,Shannon Bogues,21,5,12,.417,4,7,.571,1,5,.200,0,0,,0,1,1,2,0,1,1,1,11
6,Aaron Augustin,18,4,8,.500,3,5,.600,1,3,.333,0,0,,0,1,1,0,2,1,0,1,9
7,Nathan Bain,11,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,1,2,0,1,0,1,0,2
8,John Comeaux,9,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,1,0,0,0,2,3
9,Samuli Nieminen,7,1,1,1.000,0,0,,1,1,1.000,0,0,,0,3,3,0,0,0,0,2,3
10,Jovan Grujic,5,0,1,.000,0,0,,0,1,.000,1,2,.500,1,0,1,0,0,0,1,2,1
