,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Marcus Lee,44,6,10,.600,6,10,.600,0,0,,7,10,.700,5,7,12,2,1,3,2,5,19
1,Darius McNeill,43,11,17,.647,7,10,.700,4,7,.571,4,6,.667,1,5,6,6,5,0,4,4,30
2,Don Coleman,43,5,23,.217,2,13,.154,3,10,.300,13,16,.813,3,1,4,2,1,0,4,0,26
3,Justice Sueing,29,2,5,.400,2,4,.500,0,1,.000,4,6,.667,2,5,7,3,2,1,1,3,8
4,Nick Hamilton,27,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,1,1,2,0,0,0,1,2
5,Kingsley Okoroh,23,4,6,.667,4,6,.667,0,0,,0,0,,3,5,8,0,0,1,0,5,8
6,Juhwan Harris-Dyson,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,3,0
7,Grant Anticevich,4,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0
8,Austin McCullough,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Deschon Winston,2,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2
10,Cole Welle,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
