,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Fletcher Magee,36,5,18,.278,2,8,.250,3,10,.300,1,1,1.000,1,5,6,1,1,0,1,2,14
1,Storm Murphy,35,5,11,.455,2,3,.667,3,8,.375,0,0,,1,2,3,1,2,0,0,1,13
2,Trevor Stumpe,33,2,6,.333,1,2,.500,1,4,.250,4,4,1.000,0,6,6,0,1,0,0,2,9
3,Nathan Hoover,30,3,8,.375,3,4,.750,0,4,.000,3,3,1.000,1,1,2,1,0,0,3,1,9
4,Cameron Jackson,19,3,8,.375,3,8,.375,0,0,,2,2,1.000,2,6,8,4,1,1,3,3,8
5,Keve Aluma,15,0,0,,0,0,,0,0,,0,0,,1,1,2,1,0,1,1,0,0
6,Derrick Brooks,14,0,0,,0,0,,0,0,,2,2,1.000,1,2,3,0,0,0,1,1,2
7,Matthew Pegram,10,0,0,,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,2,0
8,Donovan Theme-Love,7,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,2,0
9,Tray Hollowell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
