,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyler Jones,33,3,10,.300,3,9,.333,0,1,.000,0,0,,3,3,6,0,0,0,3,1,6
1,LeAndre Thomas,25,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,3,3,0,0,0,3,3,3
2,Miryne Thomas,22,5,9,.556,5,6,.833,0,3,.000,2,3,.667,0,0,0,1,2,1,5,4,12
3,Sean Hoggs,14,0,3,.000,0,0,,0,3,.000,0,0,,0,1,1,0,0,0,2,0,0
4,Najee Fitzgerald,11,0,0,,0,0,,0,0,,2,3,.667,1,1,2,2,1,0,0,2,2
5,Cameron Bacote,30,2,4,.500,2,3,.667,0,1,.000,0,0,,0,0,0,2,1,0,3,1,4
6,Colen Gaynor,29,1,6,.167,1,4,.250,0,2,.000,3,6,.500,3,2,5,0,0,0,2,2,5
7,Ahmad Frost,28,5,10,.500,2,4,.500,3,6,.500,0,0,,0,1,1,3,2,0,3,3,13
8,Montraz Oliver,5,1,3,.333,0,2,.000,1,1,1.000,0,0,,1,1,2,0,0,0,2,0,3
9,Micheal Odiana,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
