,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Max Strus,39,7,15,.467,5,7,.714,2,8,.250,4,7,.571,5,4,9,6,0,0,0,4,20
1,Eli Cain,31,4,11,.364,4,7,.571,0,4,.000,3,5,.600,0,2,2,6,1,0,5,1,11
2,Marin Maric,23,6,11,.545,6,10,.600,0,1,.000,5,5,1.000,5,5,10,1,0,2,4,3,17
3,Tre'Darius McCallum,19,4,7,.571,2,4,.500,2,3,.667,0,0,,1,6,7,0,0,0,4,3,10
4,Brandon Cyrus,18,0,8,.000,0,7,.000,0,1,.000,0,0,,1,2,3,0,0,0,2,1,0
5,Jaylen Butz,19,3,3,1.000,3,3,1.000,0,0,,5,6,.833,4,2,6,1,1,0,0,1,11
6,Austin Grandstaff,16,2,7,.286,0,2,.000,2,5,.400,2,2,1.000,0,1,1,1,0,0,0,0,8
7,Justin Roberts,15,0,3,.000,0,3,.000,0,0,,0,0,,1,0,1,6,0,0,2,2,0
8,Paul Reed,13,2,4,.500,2,3,.667,0,1,.000,1,1,1.000,0,4,4,0,1,0,0,2,5
9,Joe Hanel,4,0,1,.000,0,1,.000,0,0,,1,2,.500,2,2,4,0,0,0,0,0,1
10,Peter Ryckbosch,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
