,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bryant Crawford,33,5,13,.385,2,8,.250,3,5,.600,4,4,1.000,0,3,3,5,1,0,0,1,17
1,Mitchell Wilbekin,26,3,9,.333,0,3,.000,3,6,.500,0,0,,0,2,2,2,1,0,0,2,9
2,Doral Moore,23,2,5,.400,2,5,.400,0,0,,0,3,.000,1,7,8,1,0,5,1,3,4
3,Terrence Thompson,20,2,4,.500,0,1,.000,2,3,.667,1,4,.250,1,4,5,0,1,1,0,3,7
4,Chaundee Brown,13,2,5,.400,2,3,.667,0,2,.000,1,1,1.000,0,2,2,0,0,0,2,2,5
5,Keyshawn Woods,28,5,11,.455,4,7,.571,1,4,.250,1,2,.500,1,2,3,1,1,0,1,0,12
6,Brandon Childress,27,3,9,.333,2,3,.667,1,6,.167,1,2,.500,0,4,4,7,2,0,1,2,8
7,Olivier Sarr,20,2,5,.400,1,3,.333,1,2,.500,0,0,,1,3,4,0,0,1,1,4,5
8,Donovan Mitchell,8,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2
9,Melo Eggleston,2,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0
