,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nick King,31,4,13,.308,2,9,.222,2,4,.500,2,3,.667,2,5,7,0,2,0,7,0,12
1,Giddy Potts,28,4,9,.444,2,5,.400,2,4,.500,9,9,1.000,0,1,1,2,4,0,1,5,19
2,Tyrik Dixon,28,1,4,.250,1,2,.500,0,2,.000,0,1,.000,0,1,1,3,2,0,5,4,2
3,Brandon Walters,24,3,7,.429,3,6,.500,0,1,.000,2,4,.500,2,4,6,2,1,1,3,5,8
4,Edward Simpson,23,3,4,.750,0,0,,3,4,.750,0,0,,0,3,3,3,0,0,1,5,9
5,Karl Gamble,17,2,3,.667,1,2,.500,1,1,1.000,1,2,.500,3,3,6,1,0,0,1,2,6
6,David Simmons,13,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,2,0,2,0,0
7,Therren Shelton-Szmidt,13,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,2,0,1,0,0
8,Antwain Johnson,12,4,6,.667,1,2,.500,3,4,.750,0,2,.000,0,0,0,0,0,0,1,1,11
9,James Hawthorne,7,0,2,.000,0,1,.000,0,1,.000,3,4,.750,0,1,1,0,0,0,0,1,3
10,Donovan Sims,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,2,0,1,1,0
11,Davion Thomas,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
