,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cameron McGriff,34,2,5,.400,1,1,1.000,1,4,.250,4,4,1.000,4,3,7,1,1,1,2,4,9
1,Kendall Smith,31,6,13,.462,5,10,.500,1,3,.333,8,10,.800,0,3,3,6,1,0,1,2,21
2,Lindy Waters III,31,6,6,1.000,2,2,1.000,4,4,1.000,2,3,.667,0,2,2,2,2,1,0,1,18
3,Jeffrey Carroll,29,5,9,.556,3,4,.750,2,5,.400,2,2,1.000,1,5,6,2,1,0,4,2,14
4,Mitchell Solomon,13,0,0,,0,0,,0,0,,3,4,.750,2,0,2,0,0,0,1,4,3
5,Tavarius Shine,24,1,4,.250,0,0,,1,4,.250,0,0,,0,2,2,0,0,2,2,1,3
6,Brandon Averette,13,0,3,.000,0,3,.000,0,0,,1,2,.500,0,1,1,0,0,0,3,1,1
7,Yankuba Sima,12,2,3,.667,2,3,.667,0,0,,0,0,,2,1,3,1,0,0,2,2,4
8,Thomas Dziagwa,10,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,2,2,0,0,0,0,1,6
9,Lucas N'Guessan,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,0,0
