,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rickey McGill,34,5,10,.500,4,6,.667,1,4,.250,2,2,1.000,1,1,2,9,1,1,1,1,13
1,Schadrac Casimir,29,4,5,.800,1,1,1.000,3,4,.750,4,4,1.000,0,3,3,4,1,0,5,0,15
2,Deyshonee Much,29,5,10,.500,1,4,.250,4,6,.667,0,0,,0,2,2,1,1,0,4,1,14
3,Zach Lewis,28,2,6,.333,0,0,,2,6,.333,3,3,1.000,0,1,1,1,2,0,2,1,9
4,TK Edogi,9,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,2,4,2
5,Roland Griffin,27,4,8,.500,4,8,.500,0,0,,0,2,.000,0,8,8,3,0,1,2,4,8
6,E.J. Crawford,17,4,6,.667,2,2,1.000,2,4,.500,0,0,,0,2,2,2,1,1,1,3,10
7,Jan Svandrlik,13,4,4,1.000,0,0,,4,4,1.000,0,1,.000,1,2,3,0,0,0,0,0,12
8,Gavin Kensmil,9,3,4,.750,3,4,.750,0,0,,0,0,,1,1,2,1,1,1,0,2,6
9,C.J. Seaforth,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Tyrell Williams,2,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,2
