,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tonny Trocha-Morelos,26,5,8,.625,5,8,.625,0,0,,0,0,,6,7,13,7,1,2,3,0,10
1,DJ Hogg,25,6,11,.545,1,2,.500,5,9,.556,1,2,.500,1,4,5,2,1,1,0,0,18
2,Tyler Davis,24,5,9,.556,5,9,.556,0,0,,3,4,.750,8,9,17,2,0,1,1,1,13
3,Admon Gilder,22,7,14,.500,6,9,.667,1,5,.200,0,0,,0,3,3,3,3,0,3,0,15
4,Duane Wilson,20,5,9,.556,1,2,.500,4,7,.571,0,0,,0,3,3,3,2,0,3,0,14
5,Savion Flagg,20,3,6,.500,3,5,.600,0,1,.000,2,3,.667,1,5,6,2,0,1,0,3,8
6,JJ Caldwell,19,3,5,.600,3,4,.750,0,1,.000,1,2,.500,2,0,2,5,2,0,1,1,7
7,TJ Starks,17,4,10,.400,0,3,.000,4,7,.571,0,0,,0,6,6,2,0,0,1,2,12
8,Jay Jay Chandler,12,3,7,.429,3,6,.500,0,1,.000,0,1,.000,2,0,2,5,1,1,0,2,6
9,Chris Collins,8,4,7,.571,2,3,.667,2,4,.500,0,0,,2,1,3,1,1,0,0,0,10
10,Mark French,3,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
11,Frank Byers,3,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0
12,Cameron Alo,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
