,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brandon Rosser,27,4,9,.444,3,7,.429,1,2,.500,2,3,.667,3,5,8,1,0,3,1,3,11
1,Alex Larsson,23,4,8,.500,4,8,.500,0,0,,3,5,.600,4,1,5,0,0,2,4,2,11
2,James Jackson,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0
3,Idy Diallo,4,2,3,.667,2,3,.667,0,0,,0,1,.000,0,0,0,0,0,0,1,1,4
4,Ajani Kennedy,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
5,Chance Murray,40,3,13,.231,3,11,.273,0,2,.000,4,5,.800,0,2,2,4,4,1,1,4,10
6,Dikymbe Martin,34,6,10,.600,6,7,.857,0,3,.000,7,8,.875,1,2,3,3,0,0,0,2,19
7,DJ Sylvester,32,1,5,.200,0,2,.000,1,3,.333,3,4,.750,1,2,3,1,2,0,1,3,6
8,Menno Dijkstra,15,2,5,.400,0,2,.000,2,3,.667,2,2,1.000,0,2,2,0,0,0,0,4,8
9,Koh Flippin,12,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,Alec Hickman,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
