,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kamau Stokes,26,6,8,.750,1,1,1.000,5,7,.714,0,0,,0,3,3,5,0,0,3,0,17
1,Dean Wade,25,4,8,.500,4,8,.500,0,0,,5,6,.833,2,5,7,3,3,0,0,0,13
2,Xavier Sneed,24,1,4,.250,0,2,.000,1,2,.500,0,0,,0,1,1,2,0,0,0,1,3
3,Barry Brown,23,5,10,.500,2,3,.667,3,7,.429,2,2,1.000,1,4,5,4,2,0,3,3,15
4,Makol Mawien,14,4,4,1.000,4,4,1.000,0,0,,0,0,,0,3,3,0,0,0,1,1,8
5,Cartier Diarra,23,3,6,.500,2,2,1.000,1,4,.250,1,2,.500,1,2,3,3,0,0,0,2,8
6,Amaad Wainright,19,2,7,.286,1,5,.200,1,2,.500,2,2,1.000,2,2,4,2,2,0,0,0,7
7,Nigel Shadd,11,2,2,1.000,2,2,1.000,0,0,,1,1,1.000,1,2,3,0,0,0,1,2,5
8,Brian Patrick,10,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,3,3
9,Levi Stockard III,10,0,3,.000,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,2,1,0
10,Mawdo Sallah,9,2,4,.500,2,4,.500,0,0,,3,3,1.000,0,3,3,0,0,1,0,0,7
11,Pierson McAtee,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
12,Kade Kinnamon,2,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
13,Mason Schoen,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
