,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kyle Allman,37,6,14,.429,4,8,.500,2,6,.333,6,8,.750,0,2,2,0,1,0,0,2,20
1,Jackson Rowe,37,1,4,.250,0,2,.000,1,2,.500,0,0,,3,8,11,1,3,1,4,3,3
2,Austen Awosika,35,5,13,.385,4,11,.364,1,2,.500,5,6,.833,4,3,7,2,1,0,2,2,16
3,Khalil Ahmad,29,4,13,.308,4,10,.400,0,3,.000,2,2,1.000,0,2,2,3,3,0,0,3,10
4,Dominik Heinzl,10,0,1,.000,0,1,.000,0,0,,0,0,,1,4,5,0,0,0,0,0,0
5,Davon Clare,21,2,10,.200,2,7,.286,0,3,.000,0,0,,2,2,4,2,0,0,1,2,4
6,Jamal Smith,16,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,1,5,3
7,Arkim Robertson,10,0,1,.000,0,1,.000,0,0,,2,3,.667,0,1,1,0,0,0,1,1,2
8,Johnny Wang,3,0,0,,0,0,,0,0,,0,1,.000,0,0,0,0,0,1,0,1,0
9,Landon Kirkwood,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
