,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Malcolm Drumwright,37,7,13,.538,4,8,.500,3,5,.600,4,4,1.000,1,2,3,3,1,0,0,3,21
1,Marlon Hunter,29,5,11,.455,4,9,.444,1,2,.500,0,0,,2,1,3,1,2,0,0,2,11
2,Jamall Gregory,24,3,9,.333,3,7,.429,0,2,.000,5,9,.556,2,4,6,1,1,3,2,4,11
3,Norbertas Giga,24,3,8,.375,0,4,.000,3,4,.750,2,2,1.000,1,1,2,0,0,1,5,4,11
4,Christian Cunningham,22,2,3,.667,2,3,.667,0,0,,0,4,.000,3,6,9,0,1,3,2,4,4
5,Jason Burnell,24,2,8,.250,1,6,.167,1,2,.500,0,0,,1,4,5,3,0,0,0,0,5
6,Ashton Spears,13,2,3,.667,1,1,1.000,1,2,.500,2,2,1.000,0,0,0,0,1,0,1,3,7
7,Maurice Dunlap,10,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0
8,Cam Martin,9,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,3,3,0,0,1,2,3,5
9,Tyrik Edwards,7,0,1,.000,0,1,.000,0,0,,1,2,.500,0,0,0,0,1,0,1,0,1
10,Jacara Cross,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
