,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Keenan Evans,35,7,12,.583,3,6,.500,4,6,.667,13,13,1.000,1,2,3,3,0,0,3,3,31
1,Jarrett Culver,34,1,5,.200,0,2,.000,1,3,.333,2,2,1.000,1,3,4,1,3,0,1,2,5
2,Zhaire Smith,27,5,11,.455,5,11,.455,0,0,,1,4,.250,3,4,7,3,1,3,1,3,11
3,Justin Gray,23,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,1,1,2,0,3,0
4,Norense Odiase,12,2,2,1.000,2,2,1.000,0,0,,3,4,.750,2,2,4,1,1,0,2,4,7
5,Niem Stevenson,24,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,3,2
6,Tommy Hamilton IV,16,3,6,.500,2,3,.667,1,3,.333,2,2,1.000,3,3,6,0,1,0,1,4,9
7,Brandone Francis,15,1,3,.333,0,1,.000,1,2,.500,0,0,,0,1,1,0,0,0,2,1,3
8,Malik Ondigo,8,0,2,.000,0,2,.000,0,0,,2,2,1.000,0,0,0,0,0,0,3,1,2
9,Davide Moretti,6,0,1,.000,0,0,,0,1,.000,0,1,.000,0,0,0,0,0,0,1,0,0
