,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,C.J. Duff,30,4,11,.364,3,6,.500,1,5,.200,0,0,,0,1,1,1,2,0,3,2,9
1,Kobe Webster,29,3,11,.273,3,7,.429,0,4,.000,2,2,1.000,0,2,2,2,0,0,5,1,8
2,Dalan Ancrum,26,1,5,.200,1,3,.333,0,2,.000,0,0,,1,2,3,1,0,0,2,1,2
3,Brandon Gilbeck,17,2,6,.333,2,6,.333,0,0,,0,0,,3,5,8,0,0,0,2,4,4
4,Jeremiah Usiosefe,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
5,Delo Bruster,28,3,7,.429,3,5,.600,0,2,.000,0,0,,0,1,1,1,0,0,2,0,6
6,Jalen Morgan,26,4,6,.667,4,6,.667,0,0,,3,4,.750,0,1,1,0,0,2,1,2,11
7,Charles Gavin,20,2,10,.200,2,10,.200,0,0,,0,0,,5,2,7,0,1,1,1,2,4
8,Isaac Johnson,17,0,4,.000,0,2,.000,0,2,.000,0,0,,0,3,3,0,0,0,2,3,0
9,Jordan Hughes,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
10,Lynrick Moxey,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0
