,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Johquin Wiley,37,4,7,.571,2,3,.667,2,4,.500,0,2,.000,1,1,2,4,2,0,4,3,10
1,Artem Tavakalyan,33,3,8,.375,2,3,.667,1,5,.200,8,9,.889,1,3,4,3,4,1,0,3,15
2,Kavon Waller,33,4,8,.500,1,2,.500,3,6,.500,2,2,1.000,0,1,1,1,0,0,3,3,13
3,Simon Okolue,33,3,7,.429,3,7,.429,0,0,,1,3,.333,1,6,7,0,0,1,2,2,7
4,Joseph Lewis,25,4,5,.800,3,4,.750,1,1,1.000,0,0,,1,1,2,1,1,0,5,2,9
5,Johnathan Walker,23,2,5,.400,2,4,.500,0,1,.000,3,4,.750,0,0,0,3,2,0,2,3,7
6,Marquis Collins,12,0,0,,0,0,,0,0,,1,2,.500,1,2,3,0,0,0,0,0,1
7,Demola Onifade,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
8,Ameer Bennett,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Daivon Gamble,0,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Saleik Edwards,0,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
