,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kenny Carpenter,33,4,10,.400,1,2,.500,3,8,.375,0,0,,1,1,2,2,1,0,3,2,11
1,Stefan Kenic,33,3,9,.333,1,6,.167,2,3,.667,0,0,,2,3,5,0,1,0,2,2,8
2,Bobby Word,27,3,4,.750,1,2,.500,2,2,1.000,0,0,,0,2,2,0,1,0,0,0,8
3,Anthony Wright,26,2,3,.667,1,1,1.000,1,2,.500,1,2,.500,1,2,3,0,1,1,3,2,6
4,Tyree Appleby,22,7,11,.636,7,10,.700,0,1,.000,2,2,1.000,0,0,0,4,0,0,6,2,16
5,Dontel Highsmith,26,1,2,.500,0,0,,1,2,.500,3,4,.750,0,1,1,3,0,0,2,2,6
6,Jamarcus Hairston,20,2,3,.667,2,2,1.000,0,1,.000,0,0,,1,3,4,1,0,1,0,2,4
7,Kasheem Thomas,11,1,4,.250,0,2,.000,1,2,.500,0,0,,0,0,0,1,0,0,0,1,3
8,Terrell Hales,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Shawn Christian Jr.,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
