,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Eric Williams Jr.,36,5,13,.385,5,7,.714,0,6,.000,0,0,,1,2,3,4,1,0,3,2,10
1,Rene Castro,29,8,14,.571,6,11,.545,2,3,.667,3,5,.600,1,1,2,2,0,0,0,3,21
2,Mike Lewis II,27,3,6,.500,1,1,1.000,2,5,.400,3,3,1.000,0,2,2,0,1,0,1,2,11
3,Chas Brown,23,2,3,.667,2,3,.667,0,0,,1,3,.333,3,6,9,1,1,1,1,4,5
4,Tydus Verhoeven,13,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,2,0,1,0
5,Tarin Smith,28,9,15,.600,8,12,.667,1,3,.333,5,6,.833,0,2,2,3,1,0,2,3,24
6,Kellon Taylor,20,3,3,1.000,2,2,1.000,1,1,1.000,0,0,,0,1,1,2,0,2,2,2,7
7,Jordan Robinson,18,0,0,,0,0,,0,0,,2,4,.500,1,6,7,1,0,0,1,4,2
8,Eric James,4,0,0,,0,0,,0,0,,1,2,.500,1,1,2,0,0,0,0,0,1
9,Marko Krivacevic,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
