,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rod Mills Jr.,32,3,7,.429,0,3,.000,3,4,.750,0,0,,2,2,4,0,1,0,1,2,9
1,Logan McLane,28,2,8,.250,2,6,.333,0,2,.000,2,2,1.000,0,8,8,1,1,1,2,3,6
2,Dalonte Brown,14,2,4,.500,2,4,.500,0,0,,1,2,.500,0,4,4,0,1,0,1,4,5
3,Bam Bowman,13,2,6,.333,0,1,.000,2,5,.400,0,0,,0,2,2,1,0,2,1,2,6
4,Precious Ayah,5,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,1,0,0,2,1
5,Nike Sibande,38,5,13,.385,1,5,.200,4,8,.500,3,5,.600,0,4,4,1,0,0,1,1,17
6,Darrian Ringo,32,3,10,.300,3,6,.500,0,4,.000,4,4,1.000,0,3,3,10,3,0,2,4,10
7,Jalen Adaway,31,4,6,.667,4,5,.800,0,1,.000,0,1,.000,0,2,2,0,0,1,0,2,8
8,Jake Wright,21,3,6,.500,0,1,.000,3,5,.600,0,0,,0,1,1,0,0,0,1,1,9
9,Isaiah Coleman-Lands,11,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,1,2,2
