,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Parker Stewart,32,6,10,.600,3,4,.750,3,6,.500,0,0,,0,3,3,0,0,0,1,1,15
1,Marcus Carr,31,5,13,.385,5,10,.500,0,3,.000,2,2,1.000,0,3,3,2,0,0,1,1,12
2,Terrell Brown,26,1,4,.250,1,3,.333,0,1,.000,2,4,.500,3,3,6,0,1,2,0,4,4
3,Kene Chukwuka,26,0,3,.000,0,2,.000,0,1,.000,0,0,,2,6,8,0,2,0,2,3,0
4,Khameron Davis,17,2,5,.400,1,2,.500,1,3,.333,0,0,,0,0,0,1,0,1,0,1,5
5,Jared Wilson-Frame,19,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,0,0,2,0,0,2,1,4
6,Shamiel Stevenson,17,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,1,1,2,2,0,5,0,3
7,Jonathan Milligan,12,3,4,.750,3,4,.750,0,0,,3,4,.750,0,1,1,0,1,0,1,0,9
8,Monty Boykins,10,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2
9,Samson George,6,0,3,.000,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Peace Ilegomah,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0
