,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kaleb Johnson,27,1,4,.250,1,3,.333,0,1,.000,4,4,1.000,3,7,10,3,1,0,2,2,6
1,Jessie Govan,23,3,7,.429,3,7,.429,0,0,,1,2,.500,1,4,5,0,0,1,2,3,7
2,Jamorko Pickett,21,3,9,.333,0,1,.000,3,8,.375,0,0,,0,3,3,1,0,0,1,2,9
3,Jonathan Mulmore,21,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,3,0,0,3,1,0
4,Marcus Derrickson,15,2,5,.400,2,4,.500,0,1,.000,0,0,,3,2,5,0,0,1,2,1,4
5,Jagan Mosely,32,4,9,.444,3,6,.500,1,3,.333,2,4,.500,0,4,4,4,0,0,2,1,11
6,Jahvon Blair,21,3,12,.250,2,6,.333,1,6,.167,1,1,1.000,0,3,3,1,0,0,2,0,8
7,Trey Dickerson,19,4,8,.500,3,5,.600,1,3,.333,0,0,,0,0,0,1,2,0,1,0,9
8,Antwan Walker,14,2,7,.286,2,6,.333,0,1,.000,4,4,1.000,3,4,7,1,1,1,0,5,8
9,George Muresan,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
10,Ra'Mond Hines,2,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
