,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Damarion Geter,36,3,6,.500,3,5,.600,0,1,.000,1,3,.333,2,6,8,4,1,2,6,4,7
1,BK Ashe,34,4,14,.286,1,7,.143,3,7,.429,3,4,.750,0,6,6,1,1,0,5,4,14
2,JaShaun Smith,29,2,9,.222,1,5,.200,1,4,.250,0,1,.000,0,2,2,0,0,1,1,4,5
3,Kamil Chapman,25,5,8,.625,0,1,.000,5,7,.714,1,2,.500,0,2,2,1,3,0,3,3,16
4,Chris Shields,24,3,9,.333,3,7,.429,0,2,.000,1,2,.500,2,3,5,0,1,0,4,2,7
5,Jordan Cintron,22,1,2,.500,1,2,.500,0,0,,1,4,.250,1,3,4,3,1,0,5,3,3
6,Spencer Franklin,20,2,5,.400,2,5,.400,0,0,,3,4,.750,4,1,5,1,0,0,1,3,7
7,Jahleem Montague,9,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,0,0,0,1,2,2
8,Dominic Ezeani,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
