,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,R.J. Sessions,32,5,15,.333,3,9,.333,2,6,.333,0,0,,3,3,6,0,2,0,3,1,12
1,Daijon Macklien,29,1,3,.333,1,3,.333,0,0,,0,0,,0,3,3,1,1,0,1,2,2
2,John Mason,23,4,7,.571,0,2,.000,4,5,.800,2,4,.500,0,4,4,1,0,0,0,4,14
3,Andre Statam,22,1,3,.333,0,1,.000,1,2,.500,1,2,.500,0,2,2,1,0,2,4,4,4
4,Cale Mainor,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
5,Devin Watson,29,6,9,.667,5,6,.833,1,3,.333,1,2,.500,2,2,4,1,1,0,1,4,14
6,Quenten Taylor,26,3,6,.500,2,4,.500,1,2,.500,0,2,.000,0,3,3,3,1,0,1,2,7
7,Tyrin Harris,20,2,6,.333,0,2,.000,2,4,.500,0,0,,0,2,2,1,0,0,1,1,6
8,Jimmy Sylvain,9,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,1,1,0,0,1,4
9,Jason Weaver,4,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0
10,Colt Yawn,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
