,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jon Elmore,35,13,17,.765,4,5,.800,9,12,.750,3,3,1.000,0,9,9,4,4,1,2,3,38
1,C.J. Burks,33,6,16,.375,4,6,.667,2,10,.200,2,2,1.000,0,4,4,5,1,0,1,2,16
2,Ajdin Penava,28,3,8,.375,3,5,.600,0,3,.000,4,6,.667,2,7,9,4,0,3,0,5,10
3,Ot Elmore,18,2,5,.400,0,0,,2,5,.400,0,0,,0,1,1,4,0,0,1,0,6
4,Milan Mijovic,9,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,0,2
5,Jarrod West,25,1,4,.250,1,2,.500,0,2,.000,0,0,,0,2,2,4,2,0,1,1,2
6,Jannson Williams,15,2,2,1.000,1,1,1.000,1,1,1.000,0,1,.000,1,1,2,0,0,1,1,2,5
7,Rondale Watson,12,3,5,.600,3,3,1.000,0,2,.000,0,0,,1,3,4,2,1,0,0,0,6
8,Darius George,10,6,6,1.000,5,5,1.000,1,1,1.000,0,1,.000,1,1,2,0,0,1,1,0,13
9,Dani Koljanin,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Christian Thieneman,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Phil Bledsoe,3,2,5,.400,1,4,.250,1,1,1.000,0,0,,1,0,1,0,1,0,0,0,5
12,Marcus Reed,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
13,Christian Villers,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
