,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacob Gilyard,32,3,9,.333,1,5,.200,2,4,.500,4,4,1.000,0,2,2,2,2,0,1,0,12
1,De'Monte Buckingham,32,2,7,.286,1,4,.250,1,3,.333,1,2,.500,2,5,7,3,0,0,7,1,6
2,Grant Golden,22,2,8,.250,2,7,.286,0,1,.000,0,0,,0,1,1,0,0,1,2,4,4
3,Solly Stansbury,20,2,4,.500,2,3,.667,0,1,.000,3,6,.500,0,1,1,1,2,0,0,0,7
4,Nick Sherod,19,1,5,.200,1,3,.333,0,2,.000,0,0,,0,1,1,1,1,0,0,2,2
5,Nathan Cayo,23,3,4,.750,3,3,1.000,0,1,.000,0,0,,1,1,2,1,0,1,0,2,6
6,Julius Johnson,16,1,3,.333,0,1,.000,1,2,.500,1,2,.500,0,1,1,2,2,0,3,4,4
7,Khwan Fore,14,0,0,,0,0,,0,0,,1,2,.500,0,1,1,1,0,0,2,3,1
8,Jordan Madrid-Andrews,11,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,1,2,1,0
9,Paul Friendshuh,8,0,0,,0,0,,0,0,,0,1,.000,0,0,0,0,0,0,3,1,0
10,Joe Kirby,3,2,2,1.000,0,0,,2,2,1.000,0,0,,1,0,1,0,0,0,0,0,6
