,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Phil Fayne,31,6,8,.750,6,8,.750,0,0,,2,6,.333,2,1,3,1,0,0,2,2,14
1,Keyshawn Evans,30,4,12,.333,1,5,.200,3,7,.429,0,0,,0,3,3,2,2,0,1,2,11
2,Milik Yarbrough,28,4,6,.667,2,4,.500,2,2,1.000,3,4,.750,2,2,4,8,1,0,9,4,13
3,Madison Williams,18,1,7,.143,0,4,.000,1,3,.333,0,0,,1,1,2,0,1,0,2,1,3
4,Daouda Ndiaye,17,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,0,2,1,0,2,2
5,Matt Hein,25,2,6,.333,1,2,.500,1,4,.250,0,0,,0,1,1,1,1,0,0,0,5
6,Isaac Gassman,22,4,5,.800,1,1,1.000,3,4,.750,0,0,,0,2,2,1,2,0,2,1,11
7,William Tinsley,19,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,4,4,0,0,0,1,2,2
8,Taylor Bruninga,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
9,Elijah Clarance,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
