,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brian Starr,29,2,7,.286,2,5,.400,0,2,.000,2,2,1.000,0,1,1,1,1,0,4,4,6
1,Eddie Keith II,28,5,11,.455,3,4,.750,2,7,.286,0,0,,3,12,15,2,1,3,3,2,12
2,Zane Martin,27,4,13,.308,1,6,.167,3,7,.429,4,4,1.000,0,3,3,4,0,0,4,4,15
3,Mike Morsell,24,3,8,.375,2,4,.500,1,4,.250,2,4,.500,0,1,1,2,1,0,1,4,9
4,Alex Thomas,12,3,4,.750,3,4,.750,0,0,,1,1,1.000,2,4,6,0,0,3,0,3,7
5,Deshaun Morman,25,2,6,.333,1,4,.250,1,2,.500,6,6,1.000,3,3,6,2,0,0,3,0,11
6,Justin Gorham,21,4,5,.800,3,4,.750,1,1,1.000,0,0,,2,2,4,0,0,1,0,3,9
7,Dennis Tunstall,17,2,2,1.000,2,2,1.000,0,0,,0,0,,1,6,7,1,0,2,0,1,4
8,Jordan McNeil,13,2,4,.500,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,1,2,5
9,Travis Ingram,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
