,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Travin Thibodeaux,36,10,13,.769,8,11,.727,2,2,1.000,2,5,.400,1,6,7,5,0,0,3,5,24
1,Bryson Robinson,31,3,13,.231,0,3,.000,3,10,.300,0,0,,1,1,2,4,0,0,3,1,9
2,Dionte Champion,21,4,4,1.000,4,4,1.000,0,0,,3,4,.750,0,3,3,1,2,0,0,2,11
3,Matthew Puou,21,1,3,.333,1,3,.333,0,0,,4,4,1.000,3,1,4,0,1,0,1,4,6
4,Troy Green,17,0,4,.000,0,3,.000,0,1,.000,0,0,,0,2,2,1,0,0,1,3,0
5,Michael Zeno,25,5,9,.556,5,9,.556,0,0,,0,0,,2,5,7,2,0,0,2,0,10
6,Damion Rosser,17,2,3,.667,2,3,.667,0,0,,4,6,.667,0,3,3,1,0,0,0,1,8
7,Lamont Berzat,10,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
8,Ezekiel Charles,8,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,1,0,2,1,0
9,Scott Plaisance,8,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,1,3,1,0
10,Tyren Harrison,5,0,0,,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,1,0
11,Matthew Jiles,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
