,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Josh Perkins,33,5,7,.714,1,1,1.000,4,6,.667,0,0,,0,6,6,7,2,0,2,2,14
1,Zach Norvell Jr.,32,4,11,.364,4,5,.800,0,6,.000,7,8,.875,0,5,5,0,1,0,0,3,15
2,Johnathan Williams,30,8,12,.667,8,10,.800,0,2,.000,0,1,.000,1,5,6,3,0,2,1,4,16
3,Silas Melson,30,5,7,.714,3,3,1.000,2,4,.500,0,0,,0,2,2,3,0,0,0,1,12
4,Killian Tillie,28,4,7,.571,2,4,.500,2,3,.667,0,0,,1,5,6,3,0,0,2,5,10
5,Rui Hachimura,24,5,7,.714,5,7,.714,0,0,,2,2,1.000,0,3,3,1,1,0,3,2,12
6,Corey Kispert,15,0,3,.000,0,2,.000,0,1,.000,0,0,,0,3,3,1,1,1,0,3,0
7,Jesse Wade,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
8,Jack Beach,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Jacob Larsen,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Jeremy Jones,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
