,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Milan Acquaah,40,5,13,.385,3,6,.500,2,7,.286,0,5,.000,0,5,5,4,1,0,3,4,12
1,Malachi Flynn,39,5,21,.238,3,10,.300,2,11,.182,7,10,.700,1,3,4,8,1,0,1,2,19
2,Viont'e Daniels,39,2,7,.286,0,1,.000,2,6,.333,2,2,1.000,2,4,6,0,1,0,1,1,8
3,Robert Franks,30,6,13,.462,1,6,.167,5,7,.714,8,8,1.000,6,5,11,0,1,0,1,5,25
4,Arinze Chidom,30,3,11,.273,1,3,.333,2,8,.250,0,0,,2,5,7,1,1,1,2,3,8
5,Carter Skaggs,18,2,7,.286,1,3,.333,1,4,.250,4,4,1.000,3,4,7,0,0,0,0,4,9
6,Kwinton Hinson,10,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
7,Davante Cooper,8,0,0,,0,0,,0,0,,0,0,,1,2,3,0,1,0,2,1,0
8,KJ Langston,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2
9,Steven Shpreyregin,4,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
