,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zach Sellers,24,2,4,.500,1,1,1.000,1,3,.333,4,4,1.000,0,3,3,2,1,0,2,1,9
1,Alante Fenner,23,1,8,.125,1,4,.250,0,4,.000,0,0,,0,2,2,0,3,0,1,3,2
2,Isaiah Felder,13,0,5,.000,0,1,.000,0,4,.000,0,0,,0,0,0,1,1,0,1,0,0
3,Maricus Glenn,9,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,3,0
4,Jahlin Smith,8,1,3,.333,1,2,.500,0,1,.000,1,1,1.000,1,0,1,0,0,0,0,0,3
5,Dexter McClanahan,24,3,11,.273,3,4,.750,0,7,.000,3,4,.750,3,3,6,2,0,0,3,2,9
6,Ralueke Orizu,17,2,4,.500,2,4,.500,0,0,,1,2,.500,0,2,2,0,0,0,1,1,5
7,Jahir Cabeza,16,3,6,.500,2,2,1.000,1,4,.250,0,0,,1,0,1,1,0,1,0,3,7
8,Austin Dasent,16,2,6,.333,0,1,.000,2,5,.400,1,2,.500,2,1,3,2,0,0,2,2,7
9,Javaris Jenkins,15,2,5,.400,0,0,,2,5,.400,0,0,,0,1,1,1,0,0,0,2,6
10,John Grant Jr.,14,7,10,.700,3,3,1.000,4,7,.571,0,2,.000,0,2,2,0,0,0,2,1,18
11,Khalen Pinkett,12,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,2,0,0,4,1,2
12,Juwan Grant,9,0,1,.000,0,0,,0,1,.000,1,2,.500,1,1,2,0,0,0,0,0,1
