,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kurk Lee,37,7,15,.467,5,9,.556,2,6,.333,0,0,,0,2,2,2,0,0,4,3,16
1,Sammy Mojica,35,4,9,.444,2,3,.667,2,6,.333,5,6,.833,0,1,1,0,4,0,1,3,15
2,Austin Williams,30,2,2,1.000,2,2,1.000,0,0,,1,4,.250,1,3,4,1,0,1,4,4,5
3,Troy Harper,16,1,3,.333,1,2,.500,0,1,.000,9,9,1.000,0,3,3,1,0,0,1,4,11
4,Jarvis Doles,12,2,3,.667,1,1,1.000,1,2,.500,4,4,1.000,0,1,1,1,0,0,0,0,9
5,Tramaine Isabell,31,5,12,.417,2,6,.333,3,6,.500,8,8,1.000,3,13,16,3,0,0,1,1,21
6,Sam Green,16,2,5,.400,2,4,.500,0,1,.000,0,0,,0,0,0,1,1,0,1,4,4
7,Tadas Kararinas,11,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Miles Overton,10,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,1,2,3
9,Tyshawn Myles,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0
