,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,J.R. Lynch,35,3,10,.300,3,6,.500,0,4,.000,1,2,.500,0,4,4,5,4,0,2,4,7
1,Jason Dunne,34,6,14,.429,1,4,.250,5,10,.500,2,2,1.000,0,2,2,1,1,1,2,4,19
2,John Carroll,33,6,16,.375,6,16,.375,0,0,,6,7,.857,5,6,11,1,0,1,2,4,18
3,Jack Hobbs,27,2,5,.400,1,1,1.000,1,4,.250,0,0,,2,3,5,1,0,0,2,1,5
4,Hassan Attia,24,4,4,1.000,4,4,1.000,0,0,,1,7,.143,2,5,7,1,0,0,3,4,9
5,Travis Weatherington,25,6,11,.545,3,3,1.000,3,8,.375,0,0,,2,2,4,1,3,0,0,3,15
6,Max Twyman,13,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,2,3
7,George Blagojevic,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
8,Jalen Knight,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0
9,Andrew Ramirez,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
