,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anton Gill,36,2,8,.250,2,5,.400,0,3,.000,2,2,1.000,0,5,5,0,0,0,1,3,6
1,Isaiah Roby,35,4,9,.444,3,6,.500,1,3,.333,7,8,.875,0,7,7,1,0,5,4,3,16
2,James Palmer Jr.,35,3,9,.333,2,6,.333,1,3,.333,9,11,.818,0,1,1,2,1,1,2,4,16
3,Isaac Copeland,33,2,9,.222,2,7,.286,0,2,.000,1,2,.500,1,3,4,0,0,0,0,2,5
4,Glynn Watson Jr.,25,4,12,.333,2,8,.250,2,4,.500,0,0,,1,3,4,2,1,0,2,4,10
5,Evan Taylor,20,0,4,.000,0,3,.000,0,1,.000,3,4,.750,2,2,4,0,1,1,1,1,3
6,Thomas Allen,8,1,2,.500,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,0,0,2
7,Jordy Tshimanga,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0
8,Malcolm Laws,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Tanner Borchardt,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Thorir Thorbjarnarson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Johnny Trueblood,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
