,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Dwayne Morgan,36,2,7,.286,2,7,.286,0,0,,1,4,.250,2,4,6,2,0,0,4,3,5
1,Brandon Better,33,3,16,.188,2,8,.250,1,8,.125,2,4,.500,0,1,1,2,1,0,3,2,9
2,Jamal Aytes,27,6,10,.600,6,10,.600,0,0,,3,4,.750,1,6,7,0,0,1,3,3,15
3,James McGee,21,0,2,.000,0,1,.000,0,1,.000,1,2,.500,1,0,1,0,0,0,3,0,1
4,Jadon Cohee,10,0,2,.000,0,1,.000,0,1,.000,1,2,.500,0,2,2,0,0,0,0,5,1
5,Dre Marin,30,0,2,.000,0,2,.000,0,0,,4,4,1.000,0,0,0,0,0,0,1,4,4
6,Jacob Calloway,16,0,3,.000,0,3,.000,0,0,,2,3,.667,1,4,5,0,0,0,0,2,2
7,Christian Musoko,11,4,5,.800,4,5,.800,0,0,,1,2,.500,2,4,6,0,0,1,2,3,9
8,Ivan Madunic,8,0,0,,0,0,,0,0,,1,2,.500,0,2,2,0,0,1,0,0,1
9,Matthew Johnson,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
10,Jordan Lyons,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
