,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,A.J. Davis,43,9,16,.563,3,7,.429,6,9,.667,7,11,.636,2,12,14,2,2,0,2,4,31
1,B.J. Taylor,42,8,21,.381,5,13,.385,3,8,.375,4,6,.667,0,2,2,5,0,0,2,2,23
2,Ceasar DeJesus,38,3,8,.375,3,8,.375,0,0,,4,4,1.000,0,2,2,3,0,0,2,3,10
3,Chad Brown,22,1,1,1.000,1,1,1.000,0,0,,0,2,.000,0,1,1,0,0,2,1,3,2
4,Djordjije Mumin,10,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
5,Dayon Griffin,31,1,8,.125,0,1,.000,1,7,.143,0,0,,1,6,7,2,0,0,0,1,3
6,Rokas Ulvydas,23,1,1,1.000,1,1,1.000,0,0,,0,0,,0,3,3,1,1,2,1,1,2
7,Terrell Allen,13,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Myles Douglas,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Nathan Laing,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
