,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Joe Burton,31,6,16,.375,5,10,.500,1,6,.167,6,7,.857,2,1,3,0,0,0,2,0,19
1,Bakari Evelyn,27,1,5,.200,0,2,.000,1,3,.333,0,0,,0,5,5,1,0,0,4,2,3
2,Tevonn Walker,23,4,12,.333,3,9,.333,1,3,.333,1,2,.500,0,2,2,0,2,0,1,1,10
3,Jaume Sorolla,21,2,6,.333,2,6,.333,0,0,,0,0,,4,6,10,0,1,0,0,2,4
4,Parker Hazen,15,0,3,.000,0,1,.000,0,2,.000,0,0,,0,3,3,0,0,1,2,2,0
5,Max Joseph,22,3,5,.600,3,4,.750,0,1,.000,0,3,.000,0,2,2,1,1,0,1,3,6
6,Derrik Smits,14,2,5,.400,2,5,.400,0,0,,0,0,,2,1,3,0,0,2,3,1,4
7,Markus Golder,12,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0
8,Mileek McMillan,10,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,5,2
9,John Kiser,10,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0
10,Micah Bradford,10,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,0,1,2,0
11,Marten Linssen,5,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,2,1,2
