,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Marcus Harris,36,2,8,.250,1,3,.333,1,5,.200,5,6,.833,1,0,1,0,0,0,1,0,10
1,Abrian Edwards,33,1,3,.333,1,2,.500,0,1,.000,2,3,.667,0,5,5,1,2,0,2,3,4
2,John Dewey III,29,3,8,.375,2,5,.400,1,3,.333,5,6,.833,0,0,0,0,4,0,3,5,12
3,Christopher Galbreath Jr.,25,5,10,.500,5,10,.500,0,0,,0,0,,3,3,6,2,0,0,3,5,10
4,Josh Boutte,19,2,3,.667,2,3,.667,0,0,,3,4,.750,1,2,3,0,0,0,0,1,7
5,Jamal Williams,23,5,9,.556,5,8,.625,0,1,.000,6,8,.750,2,2,4,0,3,0,0,0,16
6,Josh Delaney,19,2,6,.333,0,1,.000,2,5,.400,1,3,.333,0,0,0,3,1,0,0,2,7
7,Freddy Bitondo,9,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Cameron Delaney,4,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0
9,Albert Almanza,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Devin Jackson,1,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,1,0,0,0,0,0
