,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Torry Johnson,32,2,12,.167,2,5,.400,0,7,.000,4,4,1.000,2,2,4,1,0,0,3,2,8
1,Brooks DeBisschop,28,0,4,.000,0,2,.000,0,2,.000,2,6,.333,1,4,5,2,1,1,1,3,2
2,Gino Littles,25,3,6,.500,2,3,.667,1,3,.333,0,0,,0,4,4,2,0,0,3,1,7
3,Chris Bowling,24,2,11,.182,0,4,.000,2,7,.286,0,0,,1,2,3,1,0,0,2,2,6
4,Isaiah Thomas,20,4,6,.667,4,6,.667,0,0,,1,2,.500,4,5,9,0,0,2,2,4,9
5,JoJo Anderson,20,1,6,.167,0,1,.000,1,5,.200,8,8,1.000,0,1,1,3,0,0,5,2,11
6,Karl Harris,19,5,12,.417,2,7,.286,3,5,.600,2,2,1.000,0,1,1,2,1,0,3,3,15
7,Corey Brown,12,1,2,.500,1,2,.500,0,0,,0,0,,0,3,3,1,1,1,1,2,2
8,Ruben Fuamba,11,1,1,1.000,1,1,1.000,0,0,,0,0,,2,3,5,0,1,1,1,4,2
9,Lenell Henry,8,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0
10,Malcolm Allen,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
