,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Myles Stephens,38,9,14,.643,8,12,.667,1,2,.500,2,3,.667,0,4,4,4,0,1,3,2,21
1,Amir Bell,37,7,13,.538,5,11,.455,2,2,1.000,6,8,.750,0,4,4,2,1,1,1,4,22
2,Devin Cannady,32,4,10,.400,0,3,.000,4,7,.571,0,0,,0,3,3,0,0,0,0,3,12
3,Jerome Desrosiers,13,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0
4,Sebastian Much,10,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0
5,Ryan Schwieger,19,1,1,1.000,1,1,1.000,0,0,,0,2,.000,0,2,2,0,0,0,0,1,2
6,Jose Morales,16,1,2,.500,1,2,.500,0,0,,3,3,1.000,0,0,0,1,2,0,2,5,5
7,Mike LeBlanc,12,1,2,.500,1,1,1.000,0,1,.000,2,2,1.000,0,2,2,1,1,0,0,2,4
8,Alec Brennan,11,2,2,1.000,0,0,,2,2,1.000,1,2,.500,0,0,0,0,0,0,1,2,7
9,Aaron Young,7,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0
10,Richmond Aririguzoh,5,0,0,,0,0,,0,0,,2,4,.500,0,1,1,0,0,0,1,1,2
