,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Paul Miller,31,4,13,.308,2,6,.333,2,7,.286,2,4,.500,1,4,5,4,0,0,3,3,12
1,Tyson Ward,28,3,10,.300,2,6,.333,1,4,.250,0,0,,0,6,6,0,0,0,3,1,7
2,A.J. Jacobson,20,2,5,.400,2,4,.500,0,1,.000,0,2,.000,0,2,2,3,1,0,0,3,4
3,Jared Samuelson,18,1,2,.500,0,0,,1,2,.500,0,0,,0,2,2,0,0,0,0,1,3
4,Spencer Eliason,13,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,3,0
5,Cameron Hunter,26,4,11,.364,2,5,.400,2,6,.333,1,2,.500,1,0,1,2,1,0,0,1,11
6,Deng Geu,20,1,3,.333,1,2,.500,0,1,.000,2,2,1.000,2,2,4,0,0,1,3,1,4
7,Chris Quayle,18,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,2,1,0,1,0,3
8,Rocky Kreuser,17,2,5,.400,1,2,.500,1,3,.333,0,0,,2,1,3,0,0,0,0,2,5
9,Dylan Miller,9,2,3,.667,2,2,1.000,0,1,.000,0,0,,2,0,2,0,0,0,1,1,4
