,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jaylen Nowell,38,9,17,.529,8,13,.615,1,4,.250,2,4,.500,0,3,3,1,1,0,2,3,21
1,David Crisp,26,2,8,.250,2,5,.400,0,3,.000,2,2,1.000,1,1,2,3,2,0,3,1,6
2,Matisse Thybulle,22,3,9,.333,3,5,.600,0,4,.000,0,0,,0,2,2,7,4,0,2,1,6
3,Sam Timmins,16,1,3,.333,1,3,.333,0,0,,0,0,,3,1,4,0,0,1,1,1,2
4,Noah Dickerson,14,2,4,.500,2,4,.500,0,0,,5,6,.833,4,0,4,0,0,0,2,4,9
5,Nahziah Carter,21,3,7,.429,2,5,.400,1,2,.500,5,8,.625,2,0,2,2,0,0,1,5,12
6,Carlos Johnson,17,3,5,.600,3,5,.600,0,0,,1,4,.250,0,5,5,1,0,0,2,4,7
7,Dominic Green,16,1,2,.500,0,0,,1,2,.500,3,6,.500,0,2,2,0,1,0,1,2,6
8,Hameir Wright,15,1,4,.250,1,3,.333,0,1,.000,0,1,.000,2,2,4,1,1,2,0,4,2
9,Dan Kingma,11,2,2,1.000,0,0,,2,2,1.000,2,4,.500,0,0,0,1,0,0,1,0,8
10,Michael Carter III,4,0,3,.000,0,3,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0
