,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Lester,36,6,11,.545,6,10,.600,0,1,.000,6,7,.857,0,7,7,2,1,0,6,3,18
1,Kyle Roach,35,4,12,.333,3,9,.333,1,3,.333,5,5,1.000,2,8,10,0,0,0,1,3,14
2,Jared Christy,33,3,6,.500,3,5,.600,0,1,.000,2,4,.500,1,3,4,1,0,1,6,0,8
3,Ben College,30,2,5,.400,0,1,.000,2,4,.500,0,0,,0,2,2,1,1,0,2,4,6
4,Ben Bishop,25,2,4,.500,2,4,.500,0,0,,5,9,.556,1,9,10,0,0,1,3,1,9
5,Reed Brown,12,1,4,.250,0,2,.000,1,2,.500,0,1,.000,1,0,1,0,0,1,4,4,3
6,Garrett Hull,10,0,0,,0,0,,0,0,,0,0,,1,2,3,0,0,0,2,1,0
7,Kevin Crosno,9,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,1,1,0,0,3,2
8,Sam Lees,6,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Brandon Kohler,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
