,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Temple Gibbs,40,4,10,.400,3,4,.750,1,6,.167,0,1,.000,0,1,1,4,0,0,0,2,9
1,Matt Farrell,39,4,13,.308,1,2,.500,3,11,.273,0,0,,0,2,2,12,0,0,1,0,11
2,Rex Pflueger,36,2,7,.286,1,2,.500,1,5,.200,0,0,,1,0,1,6,2,0,1,3,5
3,Bonzie Colson,31,9,17,.529,9,16,.563,0,1,.000,0,2,.000,0,9,9,1,3,1,2,2,18
4,Martinas Geben,27,6,9,.667,6,9,.667,0,0,,2,2,1.000,5,3,8,2,0,1,2,1,14
5,John Mooney,9,4,8,.500,4,8,.500,0,0,,2,4,.500,3,1,4,0,0,0,0,1,10
6,Elijah Burns,9,1,3,.333,1,3,.333,0,0,,1,2,.500,0,1,1,0,0,0,0,0,3
7,Austin Torres,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,3,0
8,Nikola Djogo,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0
9,Matt Gregory,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
