,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jae'Sean Tate,34,4,6,.667,3,4,.750,1,2,.500,0,0,,0,10,10,3,0,1,3,2,9
1,Keita Bates-Diop,29,3,11,.273,3,7,.429,0,4,.000,0,0,,0,8,8,2,1,1,2,0,6
2,Kam Williams,27,5,9,.556,2,4,.500,3,5,.600,0,0,,1,2,3,1,1,1,1,0,13
3,Andrew Dakich,22,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,2,1,0,1,1,2
4,Kaleb Wesson,21,6,7,.857,6,7,.857,0,0,,2,4,.500,3,2,5,3,0,1,2,2,14
5,C.J. Jackson,23,8,12,.667,6,6,1.000,2,6,.333,0,0,,1,1,2,1,0,0,0,0,18
6,Andre Wesson,23,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1,0,1,4,1,0,0,3,5
7,Musa Jallow,7,1,2,.500,1,1,1.000,0,1,.000,2,2,1.000,0,2,2,1,0,0,2,2,4
8,Micah Potter,6,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,2,2
9,Joey Lane,3,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3
10,Kyle Young,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Matt Lehmann,2,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,1,0,0,0,0,3
