,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyler Seibring,31,6,13,.462,3,6,.500,3,7,.429,0,2,.000,2,4,6,0,0,1,1,1,15
1,Dainan Swoope,26,1,5,.200,1,1,1.000,0,4,.000,0,0,,0,2,2,2,0,0,3,3,2
2,Seth Fuller,22,1,8,.125,1,3,.333,0,5,.000,2,2,1.000,0,0,0,3,0,0,2,1,4
3,Simon Wright,16,0,4,.000,0,3,.000,0,1,.000,0,0,,1,2,3,1,2,0,0,0,0
4,Collin Luther,9,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
5,Steven Santa Ana,27,2,4,.500,2,3,.667,0,1,.000,0,2,.000,0,8,8,0,1,0,2,3,4
6,Dmitri Thompson,26,5,11,.455,3,4,.750,2,7,.286,4,4,1.000,0,1,1,0,0,0,1,2,16
7,Brian Dawkins,26,5,7,.714,3,5,.600,2,2,1.000,0,0,,0,3,3,1,0,1,1,0,12
8,Sheldon Eberhardt,8,1,1,1.000,0,0,,1,1,1.000,0,0,,1,3,4,0,0,0,0,1,3
9,Karolis Kundrotas,8,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,0,0,2
10,Jack George,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
