,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Naz Bohannon,28,2,10,.200,1,8,.125,1,2,.500,4,5,.800,6,7,13,0,1,0,2,3,9
1,Devin Haygood,23,2,5,.400,2,5,.400,0,0,,0,0,,2,0,2,0,0,1,3,4,4
2,Noe Anabir,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2
3,Michael Akuchie,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0
4,Jacob Brown,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
5,Braun Hartfield,37,5,12,.417,3,8,.375,2,4,.500,8,13,.615,2,4,6,2,3,0,2,3,20
6,Garrett Covington,32,2,8,.250,2,6,.333,0,2,.000,0,0,,2,2,4,2,1,0,0,2,4
7,Cameron Morse,24,4,9,.444,4,6,.667,0,3,.000,0,0,,0,1,1,1,1,0,5,2,8
8,Jaylen Benton,15,2,9,.222,2,6,.333,0,3,.000,0,0,,1,0,1,0,1,0,1,1,4
9,Tyree Robinson,13,1,4,.250,1,4,.250,0,0,,1,2,.500,2,1,3,0,1,0,2,4,3
10,Jeremiah Ferguson,11,0,4,.000,0,3,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,1,1,1
11,Dan Ritter,1,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2
12,John Kirincic,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
13,Ryan Strollo,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
