,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Liam O'Reilly,36,6,15,.400,2,7,.286,4,8,.500,0,0,,0,2,2,1,1,0,4,3,16
1,David Efianayi,34,2,9,.222,2,7,.286,0,2,.000,8,10,.800,0,1,1,0,2,1,5,2,12
2,Christian Turner,20,0,0,,0,0,,0,0,,1,2,.500,0,2,2,4,1,0,2,1,1
3,DJ Laster,19,1,7,.143,0,4,.000,1,3,.333,0,0,,0,2,2,1,0,0,3,5,3
4,L'Hassane Niangane,13,0,1,.000,0,1,.000,0,0,,0,2,.000,2,1,3,0,0,0,1,5,0
5,Jaheam Cornwall,22,3,10,.300,3,6,.500,0,4,.000,0,0,,3,1,4,1,1,0,2,4,6
6,Brandon Miller,18,2,3,.667,2,3,.667,0,0,,1,1,1.000,0,2,2,0,0,0,2,2,5
7,Eric Jamison,14,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,0,7,7,0,0,0,1,2,2
8,Patrick Zeck,14,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,1,0,0,3,2
9,Nate Johnson,9,0,2,.000,0,2,.000,0,0,,0,0,,1,2,3,0,1,0,2,1,0
10,Justin Jenkins,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
