,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Justin Tillman,31,8,13,.615,6,10,.600,2,3,.667,2,3,.667,4,4,8,0,0,0,2,3,20
1,Jonathan Williams,31,2,10,.200,1,7,.143,1,3,.333,0,2,.000,0,3,3,6,0,0,2,0,5
2,Xavier Jackson,27,2,5,.400,1,2,.500,1,3,.333,2,2,1.000,1,1,2,1,1,0,1,1,7
3,De'Riante Jenkins,25,2,8,.250,1,4,.250,1,4,.250,2,3,.667,1,3,4,3,1,0,1,2,7
4,Khris Lane,16,4,7,.571,4,6,.667,0,1,.000,1,2,.500,1,3,4,1,0,0,3,1,9
5,Marcus Santos-Silva,20,4,6,.667,4,6,.667,0,0,,2,5,.400,4,3,7,0,0,2,2,2,10
6,Mike'l Simms,17,0,6,.000,0,2,.000,0,4,.000,2,2,1.000,2,1,3,1,3,0,0,3,2
7,Sean Mobley,15,2,6,.333,1,2,.500,1,4,.250,0,0,,0,0,0,0,0,0,1,2,5
8,Tyler Maye,13,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,1,1,0,2,1,2
9,Lewis Djonkam,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0
