,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Josh Stamps,27,6,11,.545,6,9,.667,0,2,.000,3,7,.429,0,1,1,1,4,0,0,3,15
1,Michael Douglas,18,3,6,.500,2,4,.500,1,2,.500,2,5,.400,1,2,3,0,0,0,0,1,9
2,Osasumwen Osaghae,14,0,2,.000,0,2,.000,0,0,,1,2,.500,2,1,3,0,0,3,0,3,1
3,Jay Harvey,13,0,0,,0,0,,0,0,,0,0,,2,0,2,1,0,1,1,1,0
4,Hassan Hussein,12,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,2
5,Eric Lockett,39,5,15,.333,5,15,.333,0,0,,2,4,.500,1,6,7,4,1,0,2,2,12
6,Brian Beard Jr.,37,5,19,.263,4,12,.333,1,7,.143,0,3,.000,0,5,5,2,4,0,1,1,11
7,Trejon Jacob,33,5,12,.417,3,7,.429,2,5,.400,4,5,.800,4,4,8,1,2,0,1,1,16
8,Isaiah Banks,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Cordell Veira,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
10,Kasper Christiansen,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
