,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Gabe DeVoe,40,10,15,.667,5,7,.714,5,8,.625,0,0,,2,1,3,1,0,0,1,2,25
1,Marcquise Reed,38,6,14,.429,5,10,.500,1,4,.250,0,1,.000,0,5,5,11,3,0,2,2,13
2,Shelton Mitchell,31,5,9,.556,1,3,.333,4,6,.667,3,3,1.000,0,3,3,2,0,0,3,3,17
3,Aamir Simms,30,2,8,.250,2,5,.400,0,3,.000,1,2,.500,2,3,5,0,0,1,0,1,5
4,Elijah Thomas,19,4,10,.400,4,10,.400,0,0,,1,1,1.000,3,2,5,0,0,0,0,5,9
5,Mark Donnal,17,0,0,,0,0,,0,0,,1,2,.500,1,3,4,0,0,0,0,3,1
6,David Skara,16,0,2,.000,0,2,.000,0,0,,0,0,,2,0,2,0,1,0,1,2,0
7,Malik William,4,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,2,2
8,Scott Spencer,4,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
9,Clyde Trapp,1,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
