,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Keith Frazier,36,3,12,.250,1,4,.250,2,8,.250,0,0,,1,5,6,1,0,0,2,4,8
1,Omega Harris,35,3,6,.500,3,6,.500,0,0,,2,3,.667,0,5,5,3,2,0,3,1,8
2,Paul Thomas,32,3,9,.333,3,7,.429,0,2,.000,1,2,.500,2,5,7,1,1,1,4,2,7
3,Trey Wade,21,4,9,.444,3,7,.429,1,2,.500,0,0,,0,1,1,0,2,1,1,2,9
4,Kobe Magee,17,2,3,.667,2,2,1.000,0,1,.000,0,0,,1,2,3,2,0,0,1,0,4
5,Evan Gilyard,22,6,11,.545,3,7,.429,3,4,.750,5,6,.833,1,2,3,1,0,0,2,4,20
6,Jake Flaggert,15,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,2,2,0,0,0,2,1,2
7,Matt Willms,12,2,4,.500,2,4,.500,0,0,,1,3,.333,2,3,5,0,0,0,2,3,5
8,Trey Touchet,5,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,1,0,0,0,2,2
9,Isiah Osborne,5,0,2,.000,0,0,,0,2,.000,0,0,,0,2,2,0,0,0,0,0,0
