,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brian Parker,34,8,17,.471,5,10,.500,3,7,.429,1,2,.500,1,3,4,4,0,0,2,3,20
1,Ryan Funk,29,1,8,.125,1,2,.500,0,6,.000,0,0,,0,3,3,0,0,0,0,1,2
2,Aleksandar Dozic,25,6,11,.545,5,8,.625,1,3,.333,0,0,,3,4,7,1,0,0,0,2,13
3,Tobias Sjoberg,24,1,2,.500,1,2,.500,0,0,,0,0,,2,4,6,2,0,1,1,1,2
4,David Knudsen,18,3,8,.375,2,3,.667,1,5,.200,0,0,,1,2,3,1,1,0,7,1,7
5,Isaiah Lamb,19,0,3,.000,0,1,.000,0,2,.000,1,2,.500,0,2,2,0,0,0,1,2,1
6,Austin Williams,16,2,6,.333,2,5,.400,0,1,.000,1,2,.500,0,3,3,1,0,0,2,1,5
7,Andrea Bernardi,11,2,3,.667,0,1,.000,2,2,1.000,4,4,1.000,2,0,2,1,0,0,1,1,10
8,Connor McClenaghan,11,1,4,.250,1,4,.250,0,0,,0,0,,1,0,1,0,0,0,1,2,2
9,Lasse Gummerus,10,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Ryan Carmello,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
11,Tucker Lee,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,Michael Servetas,1,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
