,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Donte Clark,40,9,17,.529,7,12,.583,2,5,.400,6,13,.462,1,8,9,5,3,0,0,3,26
1,Demontrae Jefferson,39,7,13,.538,4,8,.500,3,5,.600,8,9,.889,0,3,3,6,2,0,0,0,25
2,Derrick Bruce,33,2,10,.200,2,5,.400,0,5,.000,2,3,.667,1,1,2,4,0,0,1,4,6
3,Trayvon Reed,31,7,9,.778,7,9,.778,0,0,,7,7,1.000,3,4,7,1,0,3,0,3,21
4,Lamont Walker,20,1,4,.250,1,3,.333,0,1,.000,1,2,.500,0,2,2,1,1,0,1,2,3
5,Marquis Salmon,20,2,3,.667,2,3,.667,0,0,,0,2,.000,1,5,6,0,0,0,2,1,4
6,Jerry Perry,11,0,2,.000,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,1
7,Kevin Granger,4,0,0,,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,1,0
8,Divonte Lumpkin,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
9,Cainan McClelland,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
