,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anthony Durham,36,7,9,.778,7,8,.875,0,1,.000,3,4,.750,2,3,5,4,2,0,1,3,17
1,Tyere Marshall,31,8,12,.667,8,12,.667,0,0,,3,7,.429,5,11,16,3,1,0,0,3,19
2,Jordan Allen,31,3,11,.273,1,3,.333,2,8,.250,0,0,,0,3,3,1,1,1,2,3,8
3,Dimencio Vaughn,25,11,17,.647,9,13,.692,2,4,.500,2,2,1.000,2,4,6,0,1,0,4,5,26
4,Stevie Jordan,24,1,5,.200,1,4,.250,0,1,.000,1,2,.500,0,3,3,4,3,0,3,4,3
5,Frederick Scott,22,6,7,.857,6,7,.857,0,0,,3,7,.429,0,2,2,0,2,0,3,2,15
6,Kealen Washington-Ives,20,6,8,.750,3,4,.750,3,4,.750,0,0,,0,0,0,3,2,0,2,5,15
7,Tyrei Randall,4,0,0,,0,0,,0,0,,5,6,.833,0,0,0,0,0,0,0,0,5
8,Karamoko Cisse,4,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,0,1,2
9,Devine Eke,3,0,0,,0,0,,0,0,,0,2,.000,2,1,3,0,2,0,0,3,0
10,Joe Ajike,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
