,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jalen Hudson,31,5,13,.385,2,3,.667,3,10,.300,0,0,,0,4,4,6,2,0,2,1,13
1,KeVaughn Allen,31,1,9,.111,0,3,.000,1,6,.167,4,4,1.000,0,1,1,3,3,0,0,1,7
2,Chris Chiozza,24,4,5,.800,3,3,1.000,1,2,.500,7,7,1.000,0,3,3,4,4,0,0,3,16
3,Egor Koulechov,21,5,14,.357,4,6,.667,1,8,.125,1,1,1.000,3,1,4,0,0,0,3,4,12
4,Kevarrius Hayes,17,4,5,.800,4,5,.800,0,0,,0,1,.000,3,5,8,0,0,1,1,2,8
5,Keith Stone,24,1,3,.333,1,2,.500,0,1,.000,4,5,.800,3,1,4,0,2,0,2,1,6
6,Mike Okauru,23,3,8,.375,1,2,.500,2,6,.333,0,0,,0,3,3,0,3,0,1,1,8
7,Gorjok Gak,17,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,0,1,3,1,2
8,Deaundrae Ballard,8,1,6,.167,0,3,.000,1,3,.333,0,0,,0,1,1,0,0,0,0,0,3
9,Dontay Bassett,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Andrew Fava,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
11,Mak Krause,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
