,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Reid Travis,30,6,12,.500,5,9,.556,1,3,.333,10,11,.909,0,5,5,1,1,0,5,3,23
1,Daejon Davis,29,4,5,.800,4,5,.800,0,0,,1,1,1.000,1,2,3,7,0,0,6,3,9
2,Oscar Da Silva,28,2,5,.400,1,2,.500,1,3,.333,2,2,1.000,1,4,5,1,1,1,2,4,7
3,Isaac White,24,1,7,.143,0,2,.000,1,5,.200,2,2,1.000,0,2,2,1,0,0,0,0,5
4,Michael Humphrey,18,3,4,.750,3,4,.750,0,0,,4,4,1.000,0,1,1,0,0,1,2,4,10
5,Robert Cartwright,23,6,10,.600,4,6,.667,2,4,.500,3,3,1.000,0,2,2,4,3,0,2,2,17
6,Josh Sharma,20,3,5,.600,1,3,.333,2,2,1.000,1,4,.250,1,5,6,0,0,0,0,4,9
7,Blake Pagon,13,0,0,,0,0,,0,0,,0,1,.000,0,1,1,1,0,0,0,2,0
8,Kodye Pugh,11,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,1,1,0,0,0,1,0,3
9,Trevor Stanback,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2
10,Rodney Herenton,2,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
