,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Whit Rapp,38,2,3,.667,2,2,1.000,0,1,.000,2,2,1.000,3,4,7,9,0,0,3,1,6
1,Adam Gigax,32,3,14,.214,1,6,.167,2,8,.250,3,4,.750,2,4,6,0,1,0,2,2,11
2,Beau Bommarito,31,4,8,.500,2,5,.400,2,3,.667,1,2,.500,0,4,4,3,1,1,1,1,11
3,Christopher Avant,19,3,10,.300,2,7,.286,1,3,.333,0,0,,0,4,4,1,1,2,0,5,7
4,Gebereal Baitey,19,0,6,.000,0,6,.000,0,0,,0,1,.000,0,2,2,1,0,0,1,4,0
5,Romin Williams,17,8,12,.667,4,5,.800,4,7,.571,3,3,1.000,1,2,3,1,0,0,1,4,23
6,Lawrence Rowley,16,4,6,.667,3,4,.750,1,2,.500,3,4,.750,0,3,3,1,0,2,2,4,12
7,Donald Avant,11,4,6,.667,4,6,.667,0,0,,0,0,,1,2,3,0,1,0,0,3,8
8,Clay Washburn,10,1,3,.333,0,1,.000,1,2,.500,0,0,,1,1,2,0,0,3,1,2,3
9,Nick Stuck,5,1,2,.500,1,2,.500,0,0,,0,3,.000,0,0,0,0,0,0,0,0,2
10,Nick Tupanjanin,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
