,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anthony Cowan,37,4,10,.400,2,5,.400,2,5,.400,3,4,.750,0,3,3,3,2,0,4,2,13
1,Justin Jackson,37,3,7,.429,2,3,.667,1,4,.250,2,2,1.000,3,5,8,1,1,0,4,0,9
2,Kevin Huerter,33,2,9,.222,1,2,.500,1,7,.143,0,0,,0,3,3,5,0,0,3,4,5
3,Bruno Fernando,18,2,2,1.000,2,2,1.000,0,0,,3,4,.750,0,5,5,0,0,3,0,4,7
4,Ivan Bender,14,2,3,.667,2,2,1.000,0,1,.000,4,6,.667,1,0,1,1,0,0,2,1,8
5,Dion Wiley,17,1,5,.200,0,0,,1,5,.200,0,0,,0,1,1,0,2,0,2,0,3
6,Darryl Morsell,16,1,3,.333,1,3,.333,0,0,,2,2,1.000,1,2,3,1,0,0,1,4,4
7,Michal Cekovsky,15,3,4,.750,3,4,.750,0,0,,3,3,1.000,1,3,4,0,0,2,2,3,9
8,Sean Obi,7,1,1,1.000,1,1,1.000,0,0,,1,2,.500,1,0,1,0,0,1,1,0,3
9,Jared Nickens,6,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0
