,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Robert Johnson,34,5,10,.500,5,7,.714,0,3,.000,2,3,.667,1,4,5,3,1,0,3,3,12
1,Justin Smith,31,5,11,.455,5,10,.500,0,1,.000,0,0,,3,1,4,1,0,0,4,2,10
2,Aljami Durham,29,4,6,.667,4,5,.800,0,1,.000,2,2,1.000,0,0,0,1,1,0,0,3,10
3,Josh Newkirk,20,3,3,1.000,1,1,1.000,2,2,1.000,0,0,,0,1,1,3,0,0,4,4,8
4,De'Ron Davis,15,2,3,.667,2,3,.667,0,0,,0,0,,1,0,1,0,1,0,0,5,4
5,Devonte Green,31,6,14,.429,2,5,.400,4,9,.444,0,0,,0,3,3,2,1,0,2,1,16
6,Juwan Morgan,28,2,6,.333,2,4,.500,0,2,.000,4,7,.571,1,6,7,1,1,0,3,3,8
7,Curtis Jones,6,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,0,0,0
8,Freddie McSwain,6,0,0,,0,0,,0,0,,0,0,,1,0,1,0,1,0,2,3,0
9,Zach McRoberts,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
