,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Devin Harris,40,1,7,.143,1,7,.143,0,0,,4,4,1.000,1,10,11,5,2,0,4,2,6
1,Cody Helgeland,39,9,16,.563,3,6,.500,6,10,.600,0,0,,1,1,2,2,0,0,4,1,24
2,Antwon Clayton,33,4,8,.500,4,6,.667,0,2,.000,1,2,.500,0,7,7,2,0,3,3,3,9
3,Jace Hogan,31,4,10,.400,4,10,.400,0,0,,0,0,,3,3,6,0,2,0,3,4,8
4,Tanner Rubio,25,1,8,.125,0,0,,1,8,.125,0,0,,1,0,1,0,0,0,2,1,3
5,Jalyn Hinton,21,4,5,.800,4,5,.800,0,0,,4,5,.800,2,1,3,0,1,2,1,4,12
6,Derrick Flowers,8,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
7,Corey Romich,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Radwan Bakkali,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
