,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Geo Baker,33,5,15,.333,1,7,.143,4,8,.500,0,0,,0,0,0,0,1,0,0,0,14
1,Corey Sanders,32,6,14,.429,5,11,.455,1,3,.333,0,0,,0,5,5,3,0,0,1,1,13
2,Issa Thiam,29,2,9,.222,1,5,.200,1,4,.250,0,0,,1,2,3,0,0,1,1,1,5
3,DeShawn Freeman,18,1,12,.083,1,9,.111,0,3,.000,0,0,,0,0,0,0,0,0,1,2,2
4,Mamadou Doucoure,8,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,3,0
5,Eugene Omoruyi,25,2,5,.400,2,5,.400,0,0,,5,6,.833,0,3,3,2,2,1,1,2,9
6,Shaquille Doorson,18,1,1,1.000,1,1,1.000,0,0,,0,2,.000,5,1,6,1,1,1,0,0,2
7,Candido Sa,17,0,1,.000,0,1,.000,0,0,,0,1,.000,2,4,6,0,0,1,1,0,0
8,Souf Mensah,15,0,2,.000,0,2,.000,0,0,,1,2,.500,0,4,4,0,0,0,0,1,1
9,Jake Dadika,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
