,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Devontae Cacok,34,9,15,.600,9,15,.600,0,0,,4,7,.571,8,9,17,2,0,1,5,2,22
1,Jordon Talley,28,5,9,.556,2,4,.500,3,5,.600,0,0,,0,1,1,12,1,0,2,3,13
2,Jaylen Fornes,28,3,5,.600,2,4,.500,1,1,1.000,4,8,.500,0,4,4,0,0,0,1,2,11
3,Ty Taylor II,27,5,14,.357,3,9,.333,2,5,.400,4,5,.800,0,2,2,1,0,0,1,2,16
4,Marcus Bryan,23,2,6,.333,2,6,.333,0,0,,0,0,,4,3,7,0,0,0,1,2,4
5,Jay Estime',21,3,5,.600,1,2,.500,2,3,.667,1,2,.500,0,2,2,0,0,0,0,1,9
6,Jeffrey Gary,12,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0
7,Jacque Brown,11,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,2,1,2
8,Trey Kalina,8,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Nick Powell,7,1,1,1.000,0,0,,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,2,4
10,Daniel Etoroma,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
